Campaign ID,Ad group ID,Keyword ID,Keyword / Placement,Criteria Type,Impressions,Clicks,Cost
124397060,4511767340,47701427420,tv boing,Keyword,0,0,0
124397060,4511767940,47700113780,canale rai 1 sul digitale terrestre,Keyword,0,0,0
124397060,4511767580,46951986860,supertennis digitale terrestre lazio,Keyword,0,0,0
124397060,4511767580,50524786220,www digitale it,Keyword,0,0,0
124397060,4511767580,46645582820,teleacras sul digitale terrestre,Keyword,0,0,0
124397060,4511768180,14366109253,sintonizzare il digitale terrestre,Keyword,0,0,0
124397060,4511767940,48383441900,film erotici sul digitale terrestre,Keyword,0,0,0
213596180,15118173140,3200116885,guida tv digitale terrestre,Keyword,0,0,0
124397060,4511767340,46646313260,digitale terrestre per autoradio mercedes w209,Keyword,0,0,0
213596180,15118172900,14174028610,decoder digitale terrestre hd prezzi,Keyword,0,0,0
166120940,9082895420,60886345105,subitogossip.com,Placement,0,0,0
124397060,4511767580,46238131700,canale 55 digitale terrestre,Keyword,0,0,0
124397060,4511767940,47700113660,canale 196 digitale terrestre,Keyword,0,0,0
166058300,9082563140,13098194954,youreporter.it,Placement,0,0,0
124397060,4511767340,48298211900,canale 215 digitale terrestre,Keyword,0,0,0
601207815,29052212780,173764699220,"+europei +tv +sat",Keyword,0,0,0
124397060,4511767340,22906315664,rainews24 digitale terrestre,Keyword,0,0,0
124397060,4511767340,46238137100,tv digitale on line gratis,Keyword,0,0,0
124397060,4511767340,48298218860,teletricolore frequenze digitale terrestre,Keyword,0,0,0
124397060,4511767940,1053525862,canali digitale terrestre,Keyword,0,0,0
124397060,4511767340,47701419740,canale 850 digitale terrestre,Keyword,0,0,0
124397060,4511767580,49352464940,www digitale terrestre info,Keyword,0,0,0
124397060,4511767340,48929051300,napoli mia digitale terrestre tv,Keyword,0,0,0
124397060,4511767340,356893715,jazz channel,Keyword,0,0,0
124397060,4511767340,47701420220,canale lira tv su dgtv,Keyword,0,0,0
124397060,4511767940,48383443340,tv lourdes canale digitale,Keyword,0,0,0
124397060,4511767940,46238439860,tv ernica canale digitale,Keyword,0,0,0
166120940,9082896020,4001870042,televisionando.it,Placement,0,0,0
124397060,4511767340,49179465213,rai reclami,Keyword,0,0,0
166058180,9082561940,1464716831,elenco canali digitale terrestre,Keyword,0,0,0
177849260,9851204180,373220877,hwupgrade.it,Placement,0,0,0
124397060,4511767940,44178432748,telecolor canale digitale terrestre,Keyword,0,0,0
213596180,15118173140,50032728088,mediaset guida tv,Keyword,0,0,0
124397060,4511767340,46238133500,elenco canali digitale terrestre lombardia,Keyword,0,0,0
124397060,4511767940,46645941860,frequenze dtt terni,Keyword,0,0,0
166058180,9082561580,26612373940,tv cielo,Keyword,0,0,0
124397060,4511767580,48928792820,tv padre pio digitale terrestre,Keyword,0,0,0
124397060,4511767340,4374727170,guida tv,Keyword,0,0,0
124397060,5503054340,46467469100,platform samsung s3c2451 flash 4g bytes ram64m,Keyword,0,0,0
166058180,9082561340,53115780801,programmazione dj tv,Keyword,0,0,0
124397060,4511767340,48298215620,giallo canale digitale,Keyword,0,0,0
124397060,4511767580,46238137700,youdem digitale terrestre,Keyword,0,0,0
124397060,4511767340,89431721,tv digitale terrestre,Keyword,0,0,0
124397060,4511767340,10561219314,frequenze televisive,Keyword,0,0,0
124397060,4511767340,48298218260,teleradiopadrepio frequenze del digitale terrestre,Keyword,0,0,0
124397060,4511767340,48929050220,canali tv hard sul digitale terrestre,Keyword,0,0,0
124397060,4511767340,49799436980,espansione tv frequenze digitale terrestre,Keyword,0,0,0
124397060,4511767340,48298210940,antenna ikusi flashd nano per digitale terrestre,Keyword,0,0,0
124397060,4511767340,48298217300,rds su digitale terrestre,Keyword,0,0,0
124397060,4511767340,49109457500,canale tv vero,Keyword,0,0,0
124397060,4511767340,1519585506,antenne camper,Keyword,0,0,0
124397060,4511767340,47701425380,ripetitori tv napoli,Keyword,0,0,0
166058300,9082563020,1833128875,informazione.it,Placement,0,0,0
124397060,4511767340,50524141460,canale 50 digitale terrestre,Keyword,0,0,0
124397060,4511768180,13781038059,sintonizzare digitale terrestre,Keyword,0,0,0
124397060,4511767340,47701426340,teleischia sul digitale terrestre,Keyword,0,0,0
166058180,9082561940,15806524563,vedere canali digitale terrestre,Keyword,0,0,0
124397060,4511767940,49109002820,programmi tv digitale terrestre free,Keyword,0,0,0
213596180,15118173260,72211613180,"+offerte tv 3d",Keyword,0,0,0
166058300,9082562660,56984365308,gossippiu.com,Placement,0,0,0
124397060,4511767340,47701423700,la svizzera canale digitale,Keyword,0,0,0
213596180,15118172780,74903113820,films gratis hd fhdtv comunidades net,Keyword,0,0,0
124397060,4511767340,49352354780,nuvolari diretta tv,Keyword,0,0,0
124397060,4511767340,46238133860,elenco televisioni digitali,Keyword,0,0,0
177849260,9860712140,61380526100,www.ilmessaggero.it/TECNOLOGIA,Placement,0,0,0
124397060,4511767580,46951986020,digitale terrestre serie a canale,Keyword,0,0,0
166120940,9082895060,29556880202,questaseratv.it,Placement,0,0,0
124397060,4511768180,41555344460,sintonizzazione digitale terrestre samsung,Keyword,0,0,0
124397060,4511767580,46645583180,www rai scuola it,Keyword,0,0,0
124397060,4511767340,46646313980,guida tv canali digitali,Keyword,0,0,0
124397060,4511767580,48928792700,tg10 gela digitale terrestre,Keyword,0,0,0
177849260,9851204180,1233057357,ansa.it,Placement,0,0,0
124397060,4511767340,47701419020,canale 33 digitale terrestre,Keyword,0,0,0
124397060,4511767940,26600494032,nuovi canali digitale terrestre 2011,Keyword,0,0,0
124397060,4511767340,47701428020,youdem digitale terrestre canale,Keyword,0,0,0
166058180,9082561340,2038433225,programmazione film tv,Keyword,0,0,0
612348397,29463522380,183314275700,"+italia +germania +uhd",Keyword,0,0,0
124397060,4511767340,49799437820,radio 105 tv sul digitale terrestre,Keyword,0,0,0
124397060,4511767340,26446117648,progammi tv oggi,Keyword,0,0,0
124397060,4511767580,50524785140,24 ore le mans digitale terrestre,Keyword,0,0,0
177849260,9860712380,13012195777,altadefinizione.hdblog.it,Placement,0,0,0
124397060,4511767340,49109458820,programm itv,Keyword,0,0,0
124397060,4511767340,49538514740,granducato tv digitale terrestre,Keyword,0,0,0
124397060,4511767940,26396476168,elenco canali tv digitale terrestre,Keyword,0,0,0
213596180,15118173260,72211614380,"+offerte tv samsung",Keyword,0,0,0
124397060,4511767340,49109456540,canale 10 digitale terrestre streaming,Keyword,0,0,0
124397060,4511767580,11471220317,decoder digitale terrestre scart,Keyword,0,0,0
166058180,9082562060,4928705904,oggi in tv,Keyword,0,0,0
124397060,4511767340,47701425140,radio vaticana digitale terrestre,Keyword,0,0,0
124397060,4511767340,22904367344,rai news 24 digitale terrestre,Keyword,0,0,0
601207815,29004385820,40591839924,europei rai,Keyword,0,0,0
124397060,4511767940,48927924860,programmi digitale terrestre serata,Keyword,0,0,0
166058300,9082563020,2007226396,lanazione.it,Placement,0,0,0
124397060,4511767580,49108643300,digitale terrestre attacco,Keyword,0,0,0
124397060,4511767340,47176367180,canale giallo digitale terrestre,Keyword,0,0,0
124397060,4511767940,49538780780,quale è il canale di dmax sul digitale terrestre,Keyword,0,0,0
124397060,4511767340,48929052380,youtube come montare antenna dtt uhf modello 41010,Keyword,0,0,0
124397060,4511767340,48929049980,canali mediaset it,Keyword,0,0,0
124397060,4511767940,46238439740,transponder digitale terrestre 2013,Keyword,0,0,0
124397060,4511767340,46238130620,antenna sicilia digitale terrestre canale,Keyword,0,0,0
213596180,15118173620,38551645002,rai tre replay,Keyword,0,0,0
213596180,15118173260,72211612340,"+offerta tv samsung",Keyword,0,0,0
166120940,9082895060,35778760208,cosacestaseraintv.it,Placement,0,0,0
213596180,15118173260,72211614740,mediaworld +offerte tv,Keyword,0,0,0
213596180,15118172780,74903114540,tv shqip ne internet hd,Keyword,0,0,0
124397060,4511767340,48298214780,frequenze digitale terrestre di gianfranco battiston,Keyword,0,0,0
124397060,4511767340,47701424060,motori tv digitale terrestre,Keyword,0,0,0
124397060,4511767340,46645940660,canale 21 digitale terrestre,Keyword,0,0,0
124397060,4511767340,48380197564,supertennis digitale terrestre,Keyword,0,0,0
124397060,4511767340,29077954650,canali rai in diretta,Keyword,0,0,0
124397060,4511767580,49352464820,tutti i canali del digitale terrestre streaming,Keyword,0,0,0
124397060,4511767340,46238137460,tv streaming digitale terrestre,Keyword,0,0,0
124397060,4511767940,16805095120,digitale terrestre roma,Keyword,0,0,0
166058180,9082562060,60885119300,amplificatore per decoder tv digitale terrestre antenna,Keyword,0,0,0
124397060,4511767340,28312845448,canale 5 digitale,Keyword,0,0,0
124397060,4511767940,48383442860,su che canale del digitale terrestre posso vedere ballarò,Keyword,0,0,0
124397060,4511767340,469021466,programmi tv,Keyword,0,0,0
124397060,4511767340,48298217660,streaming telesveva,Keyword,0,0,0
124397060,4511767340,1141114349,canali tv digitale terrestre,Keyword,0,0,0
177849140,13567120220,48589276224,campionati mondiali calcio 2014,Keyword,0,0,0
124397060,4511767340,47701426100,tele padre pio digitale terrestre,Keyword,0,0,0
166058180,9082561340,10481832624,programmazione serata tv,Keyword,0,0,0
124397060,4511767340,47701417940,arturo digitale terrestre frequenze,Keyword,0,0,0
124397060,4511767340,4341040608,stasera in tv,Keyword,0,0,0
124397060,4511767340,5061854478,www mediaset it,Keyword,0,0,0
124397060,4511767940,46952646380,suite 102.5 canale 36 digitale terrestre,Keyword,0,0,0
124397060,4511767340,49109459780,youtube canali digitali terrestre gratis dal computer,Keyword,0,0,0
177849140,9851203340,51382196232,canali hd digitale terrestre in chiaro,Keyword,0,0,0
166120940,9082895060,1533439317,guardatv.it,Placement,0,0,0
177849140,13567120340,45052029956,campionato mondiale di calcio 2014,Keyword,0,0,0
124397060,4511767340,46238130980,axn digitale terrestre,Keyword,0,0,0
124397060,4511767340,46238135780,super tv canale 47,Keyword,0,0,0
124397060,4511767940,18517436087,canali in chiaro digitale terrestre,Keyword,0,0,0
213596180,15118173260,72211615820,tv 40 pollici +offerte,Keyword,0,0,0
601207815,29004385820,200124450994,europeo 2016,Keyword,0,0,0
124397060,4511767340,568397561,digitale terrestre frequenze,Keyword,0,0,0
213596180,15118172780,15037383299,he tv,Keyword,0,0,0
124397060,4511767940,46952645420,50 canale digitale terrestre,Keyword,0,0,0
213596180,15118173140,12001071,tv,Keyword,0,0,0
177849260,9860712140,62074479740,www.hwupgrade.it/articoli/storage/3866/wd-dual-drive-black-2-ssd-120gb-e-hdd-1tb-insieme_4.html,Placement,0,0,0
124397060,4511767340,48298210820,7gold frequenze digitale terrestre,Keyword,0,0,0
124397060,4511767340,48929050700,frequenze digitale terrestre supertennis,Keyword,0,0,0
124397060,4511767340,48929049380,canale crime digitale terrestre,Keyword,0,0,0
612348397,29463522380,182232733220,"+italia +spagna +4k",Keyword,0,0,0
124397060,4511767340,48929048420,canale 50 del digitale terrestre,Keyword,0,0,0
213596180,15118173140,3564756353,guida tv oggi,Keyword,0,0,0
124397060,4511767580,3623594717,canali digitali,Keyword,0,0,0
213596180,15118173620,52547017186,replay programmi tv,Keyword,0,0,0
124397060,4511767940,48383442380,rai parlamento canale digitale terrestre,Keyword,0,0,0
124397060,4511767940,49538780900,radio 105 sul digitale terrestre che canale e,Keyword,0,0,0
124397060,4511767340,49799438060,videolina digitale terrestre,Keyword,0,0,0
124397060,4511767340,55557768237,tv digitale terrestre online,Keyword,0,0,0
124397060,4511767340,48929052140,tv prato su digitale terrestre,Keyword,0,0,0
213596180,15118173620,33770296929,rai replay fiction,Keyword,0,0,0
124397060,4511767940,47178814700,rai yoyo canale digitale,Keyword,0,0,0
166058180,9082561340,26374705648,tv programmazione stasera,Keyword,0,0,0
124397060,4511767940,46645940900,canali digitali rete8,Keyword,0,0,0
124397060,4511767340,10878788814,programmi tv digitale terrestre iris,Keyword,0,0,0
124397060,4511767340,49799435780,canale 40 digitale terrestre piemonte,Keyword,0,0,0
124397060,4511767580,15919237105,decoder on demand,Keyword,0,0,0
124397060,4511767340,49799436140,canale 5 frequenza sul digitale terrestre,Keyword,0,0,0
177849260,9860712140,1233057357,ansa.it,Placement,0,0,0
124397060,4511767940,17222659093,programmi rai sul digitale terrestre,Keyword,0,0,0
124397060,4511767340,49352354900,rai 1 frequenze digitale terrestre,Keyword,0,0,0
177849260,9860712140,3777068996,leggo.it,Placement,0,0,0
177849140,13567120220,45052029956,campionato mondiale di calcio 2014,Keyword,0,0,0
124397060,4511767940,49351625780,la effe canale digitale,Keyword,0,0,0
124397060,4511767340,48929049860,canale vaticano digitale terrestre,Keyword,0,0,0
166058180,9082561580,43092384438,palinsesto tv premium,Keyword,0,0,0
124397060,4511767340,46238136860,trova canali digitale terrestre,Keyword,0,0,0
124397060,4511767340,49799437340,frequenza la7 digitale terrestre 2013,Keyword,0,0,0
124397060,4511767940,47178814340,diretta tv senato canale digitale terrestre,Keyword,0,0,0
124397060,4511767940,46238439500,telegranducato canale digitale terrestre,Keyword,0,0,0
124397060,4511768180,13485114283,sintonizzazione manuale digitale terrestre,Keyword,0,0,0
124397060,4511767340,49352352980,canale 35 del digitale terrestre a torino,Keyword,0,0,0
124397060,4511767340,28730571210,frequenze la7,Keyword,0,0,0
124397060,4511767340,49799437940,rai sport frequenze digitale terrestre,Keyword,0,0,0
166058180,9082561940,13780839249,ricerca canali digitale terrestre,Keyword,0,0,0
177849260,9860712140,62074480100,www.hwupgrade.it/news/telefonia/savelli-smartphone-senza-compromessi-di-design-a-42000-euro_50095.html,Placement,0,0,0
177849140,9851203340,18770331282,canali rai hd,Keyword,0,0,0
124397060,4511767340,4928705904,oggi in tv,Keyword,0,0,0
166058300,9082563020,13748966249,articolo21.org,Placement,0,0,0
213596180,15118172780,1438757388,video alta definizione,Keyword,0,0,0
124397060,4511767340,49352353220,canale 39 digitale terrestre,Keyword,0,0,0
124397060,4511767340,48929047820,canale 18 digitale terrestre,Keyword,0,0,0
166058300,9082562660,47429314134,gossipland.it,Placement,0,0,0
124397060,4511767340,48298215260,frequenze italia 7 gold digitale terrestre,Keyword,0,0,0
124397060,4511767580,387777211,offerte decoder digitale terrestre,Keyword,0,0,0
177849140,9851203340,53115609891,canali satellitari hd in chiaro,Keyword,0,0,0
177849140,13567120340,110766394,calcio in diretta,Keyword,0,0,0
124397060,4511767340,48298211300,canale 128 del digitale terrestre streaming,Keyword,0,0,0
124397060,4511767340,49799436260,canale 50 su digitale terrestre,Keyword,0,0,0
213596180,15118173260,72211613540,"+offerte tv 50 pollici",Keyword,0,0,0
177849140,13567120340,48589276224,campionati mondiali calcio 2014,Keyword,0,0,0
177849260,9860712140,11709903324,hwupgrade.it/forum/forumdisplay.php,Placement,0,0,0
124397060,4511767940,46468519580,canali del digitale terrestre in streaming,Keyword,0,0,0
177849140,13567120220,70269710060,italia inghilterra mondiali,Keyword,0,0,0
124397060,4511767340,46238132660,canali bambini digitale terrestre,Keyword,0,0,0
166058300,9082562540,3777068996,leggo.it,Placement,0,0,0
166058180,9082561340,14924073283,programmi tv stasera digitale,Keyword,0,0,0
124397060,4511767340,46468864460,rai digitale con telecomando,Keyword,0,0,0
124397060,4511767340,47701427540,tv medjugorje digitale terrestre,Keyword,0,0,0
124397060,4511767340,46951986260,m2o sul digitale terrestre,Keyword,0,0,0
124397060,4511767580,46645582580,sansui dvb052c1 decoder digitale terrestre,Keyword,0,0,0
124397060,4511767940,47178814220,digitale terrestre canale 27,Keyword,0,0,0
124397060,5503054340,11417190,telecom,Keyword,0,0,0
124397060,4511767340,49538513900,canale focus sul digitale terrestre,Keyword,0,0,0
124397060,4511767340,47701421900,digitale terrestre diretta italia uno,Keyword,0,0,0
213596180,15118173620,61828999761,www replay rai tv,Keyword,0,0,0
124397060,4511767940,46238438660,che canale e rai parlamento sul digitale terrestre,Keyword,0,0,0
124397060,4511767940,46645871900,tutti canali rai,Keyword,0,0,0
124397060,4511767580,49352464100,canale 96 digitale terrestre streaming,Keyword,0,0,0
124397060,4511767940,16855025230,i canali del digitale terrestre,Keyword,0,0,0
124397060,4511767340,47176368380,nokia digitale terrestre,Keyword,0,0,0
166058180,9082561340,254343888,programmazione tv,Keyword,0,0,0
213596180,15118173620,54613900519,raì replay,Keyword,0,0,0
177849140,13567120340,14735918992,mondiali calcio 2014,Keyword,0,0,0
124397060,4511767340,50524142060,class horse tv digitale terrestre frequenza,Keyword,0,0,0
213596180,15118173260,26918667403,"+offerte tv led",Keyword,0,0,0
124397060,4511767340,16380320361,dvb t terrestrial,Keyword,0,0,0
124397060,4511767340,48298215020,frequenze digitale terrestre tv2000,Keyword,0,0,0
124397060,4511767580,12527221404,misuratori di campo,Keyword,0,0,0
124397060,4511767340,49538514980,inter tv sul digitale terrestre,Keyword,0,0,0
124397060,5503054340,48384053420,sci phone i68 4g 3.2,Keyword,0,0,0
124397060,4511767340,49352355380,supertennis digitale terrestre frequenza lombardia,Keyword,0,0,0
213596180,15118173260,72211616420,tv led +offerte,Keyword,0,0,0
124397060,4511767340,3605730642,programmi tv oggi,Keyword,0,0,0
177849140,9851203340,38107579710,canali hd rai,Keyword,0,0,0
124397060,4511768180,12297710963,sintonizzazione digitale terrestre,Keyword,0,0,0
124397060,4511768180,41555344220,sintonizzare digitale terrestre manualmente,Keyword,0,0,0
166058180,9082562060,278071272,programmi tv digitale,Keyword,0,0,0
124397060,4511767340,46645583180,www rai scuola it,Keyword,0,0,0
124397060,4511767340,46646316140,www palinsesto digitale,Keyword,0,0,0
124397060,4511767340,46468520180,frequenze canali rai,Keyword,0,0,0
124397060,4511767340,46238133980,euronews canale tv digitale terrestre,Keyword,0,0,0
177849260,9851204060,28953242080,www.techzilla.it,Placement,0,0,0
124397060,4511767340,7633602769,canali televisivi,Keyword,0,0,0
124397060,4511767340,46645582700,studio 100 taranto digitale terrestre,Keyword,0,0,0
601207815,29052212780,47139674434,"+tivusat hd",Keyword,0,0,0
124397060,4511767340,17222668543,frequenza cielo digitale terrestre,Keyword,0,0,0
124397060,4511767340,46238130860,auto audi digitale terrestre tv auto,Keyword,0,0,0
166058300,9082562540,1233057357,ansa.it,Placement,0,0,0
166058180,9082561580,5197791103,palinsesto tv stasera,Keyword,0,0,0
213596180,15118173260,72211612460,"+offerte smart tv",Keyword,0,0,0
124397060,4511767340,15479720,antenna tv,Keyword,0,0,0
177849260,9851204180,61380526460,www.italiaglobale.it/category/scienzetecnologia,Placement,0,0,0
124397060,4511767340,65231614049,tv digitale su ipad,Keyword,0,0,0
124397060,4511767940,46238438420,canali per adulti digitale terrestre,Keyword,0,0,0
124397060,4511767340,13673144090,www tv sat,Keyword,0,0,0
124397060,4511767580,45005224659,www canali mediaset,Keyword,0,0,0
213596180,15118173140,19586699713,guida tv digitale terrestre oggi,Keyword,0,0,0
124397060,4511767940,49538780420,digitale terrestre canale221,Keyword,0,0,0
124397060,4511767580,46951987460,trasmissione teletutto digitale terrestre,Keyword,0,0,0
124397060,4511767340,48298219820,canale 34 digitale terrestre,Keyword,0,0,0
177849140,13567120220,52774239531,calendario mondiale calcio 2014,Keyword,0,0,0
124397060,4511767340,48298217180,rai sport 1 digitale terrestre,Keyword,0,0,0
213596180,15118173260,72211612220,"+offerta tv led",Keyword,0,0,0
124397060,4511767340,47701420700,canali digitale terrestre santopadre,Keyword,0,0,0
601207815,29004385820,74919436907,europei di calcio 2016,Keyword,0,0,0
124397060,4511767340,49109459660,www canale 73 it,Keyword,0,0,0
124397060,4511767340,50524141820,canale rai yoyo digitale terrestre,Keyword,0,0,0
124397060,4511767340,48298218020,telecapri frequenze digitale terrestre,Keyword,0,0,0
166058180,9082561940,26461376848,digitale terrestre lista canali,Keyword,0,0,0
124397060,4511767940,49538781020,space tv canale digitale terrestre,Keyword,0,0,0
177849140,9851203340,46276212594,canali hd in chiaro digitale terrestre,Keyword,0,0,0
124397060,4511767940,49798000220,le tv iblee sul digitale terrestre,Keyword,0,0,0
166058180,9082562060,81393388,film tv,Keyword,0,0,0
213596180,15118172780,74903114900,www sexsy hd it,Keyword,0,0,0
124397060,4511767340,46238137220,tv lg con dbt 2,Keyword,0,0,0
124397060,4511767340,49109457020,canale 86 digitale terrestre,Keyword,0,0,0
124397060,4511767340,47701419380,canale 51 digitale terrestre,Keyword,0,0,0
124397060,4511767580,22913849744,telelombardia digitale terrestre,Keyword,0,0,0
177849260,9851204060,2411525155,Televisions,Vertical,0,0,0
612348397,29463522380,183310232660,"+europei +4k +sky",Keyword,0,0,0
124397060,4511767340,48929046860,abruzzo in digitale,Keyword,0,0,0
124397060,4511767940,49538781140,telecittà canale digitale terrestre,Keyword,0,0,0
124397060,4511767580,48383703260,riparatori tv costo sostituzione digitale terrestre,Keyword,0,0,0
124397060,4511767340,2243791524,biancavilla,Keyword,0,0,0
124397060,4511767340,10509874134,eurosport digitale terrestre,Keyword,0,0,0
124397060,4511767340,49352353340,canale 64 digitale terrestre,Keyword,0,0,0
124397060,4511767580,13376772706,decoder digitale terrestre con usb,Keyword,0,0,0
124397060,4511767340,46238136740,trentino tv digitale terrestre,Keyword,0,0,0
166058300,9082563020,5262959607,affaritaliani.it,Placement,0,0,0
124397060,4511767340,46238134460,i canali digitali di trento,Keyword,0,0,0
124397060,4511767340,49799437580,lattemiele sul digitale terrestre,Keyword,0,0,0
124397060,4511767340,48929051420,requenza digitale repubblica tv,Keyword,0,0,0
124397060,4511767340,46468519700,canali digitale terrestre streaming,Keyword,0,0,0
124397060,4511767340,49799435660,canale 28 del digitale terrestre,Keyword,0,0,0
166058180,9082561580,7333103471,palinsesti televisione,Keyword,0,0,0
124397060,5503054340,1011861071,4g mobile,Keyword,0,0,0
612348397,29463522380,180574422740,"+europei +ultra hd",Keyword,0,0,0
601207815,29004385820,164294813788,campionato europeo 2016,Keyword,0,0,0
124397060,4511767940,26600496552,frequenze canali rai digitale terrestre,Keyword,0,0,0
166120940,9082895660,45009283600,adessoin.tv,Placement,0,0,0
124397060,4511767340,49352353700,focus tv su digitale terrestre,Keyword,0,0,0
124397060,4511767940,47178814100,centro serena canale digitale,Keyword,0,0,0
124397060,4511767580,47701419020,canale 33 digitale terrestre,Keyword,0,0,0
177849260,9851204180,1019017137,ilsole24ore.com,Placement,0,0,0
124397060,4511767340,48929051540,stasserain tv,Keyword,0,0,0
177849260,9851204060,2411546755,Communications Equipment,Vertical,0,0,0
124397060,4511767940,49538780180,arturo tv canale digitale,Keyword,0,0,0
177849140,13567120340,46516376359,calcio mondiali 2014,Keyword,0,0,0
124397060,4511767940,47700115100,uhf rai,Keyword,0,0,0
166058300,9082563020,14447229677,ilgiorno.it,Placement,0,0,0
213596180,15118172780,74903114060,grbein hd com sport,Keyword,0,0,0
213596180,15118173620,154510976,replay store,Keyword,0,0,0
124397060,5503054340,67187388,4 g,Keyword,0,0,0
124397060,4511767340,10878787914,conto tv su digitale terrestre,Keyword,0,0,0
177849140,9851203340,38512938939,canali in hd digitale terrestre,Keyword,0,0,0
124397060,4511767340,11169681691,programmi rai,Keyword,0,0,0
213596180,15118172780,74903114420,tv hd supersport al,Keyword,0,0,0
124397060,4511767940,46645871660,programmi tv digitale terrestre oggi pomeriggio,Keyword,0,0,0
124397060,4511767940,27095677775,digitale terrestre frequenze canali,Keyword,0,0,0
124397060,4511767340,48298217900,tele padre pio su digitale terrestre,Keyword,0,0,0
166058180,9082562060,47955052436,lista programmi digitale terrestre,Keyword,0,0,0
124397060,4511767340,49109458100,digitale terrestre in streaming sul pc,Keyword,0,0,0
124397060,4511767340,49538514020,canali eros digitale terrestre gratis,Keyword,0,0,0
124397060,4511767580,49538241380,digitale terrestre streaming online,Keyword,0,0,0
124397060,4511767940,47700114860,tgs numero canale digitale,Keyword,0,0,0
213596180,15118173260,72211612940,"+offerte tv 22 pollici",Keyword,0,0,0
166058180,9082561580,11524197156,palinsesto tv sportitalia,Keyword,0,0,0
124397060,4511767580,49799111900,parabola per digitale terrestre prezzi,Keyword,0,0,0
166058300,9082563020,28851777736,liberoquotidiano.it,Placement,0,0,0
213596180,15118173260,72211615580,tv 32 pollici +offerte,Keyword,0,0,0
166120940,9082896020,15537979549,blogtivvu.com,Placement,0,0,0
166058180,9082561940,29751831349,numerazione canali digitale terrestre,Keyword,0,0,0
124397060,4511767340,48929048060,canale 391 digitale terrestre,Keyword,0,0,0
124397060,4511767940,46645942220,m2o canale digitale terrestre,Keyword,0,0,0
124397060,4511767340,44180431588,wedding tv digitale terrestre,Keyword,0,0,0
213596180,15118172780,1438757028,film alta definizione,Keyword,0,0,0
124397060,4511767340,46645942820,telepace canale digitale terrestre,Keyword,0,0,0
124397060,4511767340,46238135900,teleitalia digitale terrestre,Keyword,0,0,0
124397060,4511767340,46646313860,galaxy tv digitale terrestre in diretta,Keyword,0,0,0
166058300,9082563140,4486403478,teatroespettacolo.org,Placement,0,0,0
124397060,4511767340,49352354420,iris frequenza,Keyword,0,0,0
124397060,4511767580,15544220704,collegamento decoder digitale terrestre,Keyword,0,0,0
124397060,4511767940,46645942820,telepace canale digitale terrestre,Keyword,0,0,0
124397060,4511767340,18737148367,monte penice,Keyword,0,0,0
124397060,4511767580,46238135180,roma uno digitale terrestre,Keyword,0,0,0
166120940,9082894940,4001870042,televisionando.it,Placement,0,0,0
166058180,9082561580,6931558245,palinsesto boing tv,Keyword,0,0,0
124397060,4511767340,27104931701,rai scuola,Keyword,0,0,0
177849260,9860712140,19121590939,www.hwupgrade.it/forum/usercp.php,Placement,0,0,0
124397060,4511767940,49538780540,dove tv canale digitale,Keyword,0,0,0
213596180,15118172900,4571690531,offerte decoder hd,Keyword,0,0,0
166058180,9082562060,17241730930,programmi canali digitale terrestre,Keyword,0,0,0
124397060,4511768180,49539534620,come vedere repubblica tv col digitale terrestre,Keyword,0,0,0
124397060,4511767940,46952646020,rainews canale digitale,Keyword,0,0,0
124397060,4511767580,49352464220,digitale terrestre trapani,Keyword,0,0,0
124397060,4511767340,48929046980,banda di frequenza la7 satellite,Keyword,0,0,0
124397060,4511767940,47178813980,canali rumeni sul digitale terrestre,Keyword,0,0,0
124397060,4511767340,1464715211,vedere digitale terrestre,Keyword,0,0,0
177849140,13567120220,7469140545,mondiali 2014,Keyword,0,0,0
124397060,4511767340,46238132420,canale senato tv digitale terrestre,Keyword,0,0,0
124397060,4511767580,46645582220,come vedere arte tv sul digitale terrestre,Keyword,0,0,0
124397060,4511767940,46238437940,canale 70 digitale terrestre,Keyword,0,0,0
166120940,9082895540,47429314134,gossipland.it,Placement,0,0,0
213596180,15118172780,12209383894,hd italia,Keyword,0,0,0
213596180,15118172900,10836289553,decoder hd digitale terrestre,Keyword,0,0,0
124397060,4511767340,48929046620,50 canale digitale,Keyword,0,0,0
124397060,4511767340,47701419980,canale camera dei deputati digitale terrestre,Keyword,0,0,0
166058300,9082562540,2007226396,lanazione.it,Placement,0,0,0
124397060,4511767340,48929049500,canale digitale repubblica tv,Keyword,0,0,0
166058180,9082561940,1143162982,canali del digitale terrestre,Keyword,0,0,0
124397060,4511767580,49799112020,telefoni cinesi con digitale terrestre,Keyword,0,0,0
124397060,4511767340,49799436860,diretta canale 158 digitale terrestre,Keyword,0,0,0
124397060,4511767340,48298218620,telesveva canale digitale terrestre,Keyword,0,0,0
601207815,29004385820,90474204757,calendario europei 2016,Keyword,0,0,0
124397060,4511767580,326635118,digitale terrestre,Keyword,0,0,0
124397060,4511767340,49109457620,canali digitale sul pc,Keyword,0,0,0
166058180,9082561940,18422270598,sintonizzazione canali digitale terrestre,Keyword,0,0,0
166058180,9082561580,11691359736,palinsesto serata tv,Keyword,0,0,0
124397060,4511767340,47701422980,frequenze digitale terrestre tv polonia,Keyword,0,0,0
124397060,4511768180,18422269998,sintonizzare canali digitale terrestre,Keyword,0,0,0
124397060,4511767340,50524140980,canale 10 digitale terrestre bologna,Keyword,0,0,0
